,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
10/10/2022 20:41:43,80.78432,54.11765,60,60,30.19608,30.19608,60,1.192,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,38,29,9,23,28,-12,1888.11194,0.78125,4.6875,3.125,0,0,0.78125,0.78125,1.5625,1.46484375,44,43,44,43,43,43,44,44,51,4606.34131,3705.10059,4606.34131,4606.34131,4606.34131,4305.92773,3404.687,2503.44629,39.02739,21.1759071,16.7401123,2.19013119,100.137856,46.80498,14.7963524,16.8164215,36,9.162498
10/10/2022 20:41:48,80.78432,54.11765,60,60,30.19608,30.19608,60,1.024,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,38,29,9,23,28,-12,1901.40845,0,3.90625,0.78125,1.57489777,0,1.5625,0,3.125,1.36873722,44,42,44,43,44,43,44,42,50,4305.927,3404.68628,4606.34033,4606.34033,801.102661,801.102661,801.102661,801.102661,39.7307968,21.854187,16.7752476,2.200726,100.137833,46.8067322,14.7969055,16.8158684,36,9.162498
10/10/2022 20:41:53,80.78432,54.11765,60,60,30.19608,30.19608,60,1.04000008,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,38,29,9,23,28,-13,1901.40845,1.53846145,3.8461566,3.8461566,0.793647766,0.7692337,0,0,0.7692337,1.445359,44,43,44,43,44,43,44,43,50,4005.51343,3104.273,4606.34033,4606.34033,4606.34033,4606.34033,3705.1,2803.85938,38.6196823,20.8213367,16.7213955,2.18664312,100.13784,46.8006477,14.7949829,16.817791,36,9.162498
10/10/2022 20:41:58,80.78432,54.11765,60,60,30.19608,30.19608,60,0.944000065,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,38,29,9,23,28,-13,1901.40845,0,1.5625,2.34375,2.34375,1.5625,0,0,1.5625,1.171875,43,42,44,43,44,43,44,43,50,4305.924,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,39.5578651,21.68897,16.7846184,2.197921,100.137756,46.79875,14.794384,16.81839,36,9.162498
10/10/2022 20:42:03,80.78432,54.11765,60,60,30.19608,30.19608,60,0.904000044,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,38,29,9,23,28,-12,1898.73413,0,3.90625,2.34375,0.793647766,0.78125,0,0,1.5625,1.17342472,43,42,43,43,43,43,44,43,48,4606.34131,4606.34131,4606.34131,4005.51416,3104.27344,2203.03271,4606.34131,4606.34131,38.32619,20.4635124,16.7899914,2.1794107,100.137848,46.8133774,14.7990074,16.8137665,36,9.162491
10/10/2022 20:42:08,80.78432,54.11765,60,60,30.19608,30.19608,60,0.9760001,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,38,29,9,23,28,-12,1901.40845,3.06526423,4.615384,1.53846145,1.53846145,0.7692337,0,0,0.7692337,1.53700709,43,42,43,43,43,43,44,42,50,4606.338,4606.338,4606.338,4305.92432,3404.68433,4305.92432,4606.338,4606.338,38.0866852,20.1462,16.848196,2.18663478,100.137779,46.79308,14.7925911,16.8201828,36,9.162491
10/10/2022 20:42:13,80.78432,54.11765,60,60,30.19608,30.19608,60,0.808,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,38,29,9,23,28,-12,1885.47485,0.78125,3.90625,1.5625,0.793647766,0.78125,0,0.78125,0.78125,1.17342472,43,47,44,48,44,43,44,43,50,4606.341,4606.341,3705.10034,2803.85962,4606.341,4606.341,4606.341,4005.514,37.2892265,19.383913,16.8181629,2.15881658,100.137848,46.7930222,14.792572,16.8202019,36,9.162491
10/10/2022 20:42:18,80.78432,54.11765,60,60,30.19608,30.19608,60,0.808,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,39,29,8.5,23,28,-12,1888.11194,0.7692337,1.5625,1.5625,1.50384307,2.30768919,0,1.52680874,2.30768919,1.44253969,45,50,54,50,44,44,45,44,54,4606.341,4606.341,4305.92725,3404.68677,2503.446,4606.341,4606.341,4606.341,38.41164,20.4741745,16.8064117,2.182319,100.13784,46.79202,14.7922554,16.8205185,36,9.162491
10/10/2022 20:42:23,80.78432,54.11765,60,60,30.19608,30.19608,60,1.192,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,8.5,23,28,-12,1885.47485,0.78125,0.78125,0.78125,0.78125,1.53846145,0,0,1.5625,0.7782459,45,43,51,44,45,44,44,44,50,801.102661,801.102661,801.102661,801.102661,801.102661,1602.20532,2803.85938,4005.51343,37.2930641,19.38825,16.8137131,2.16982341,100.137833,46.7953644,14.7933121,16.8194618,36,9.162491
10/10/2022 20:42:28,80.78432,54.11765,60,60,30.19608,30.19608,60,0.960000038,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,8.5,23,28,-12,1890.75635,2.31971145,4.6875,0.78125,0.793647766,0.78125,0,0,0,1.17042065,43,42,43,43,44,43,44,43,50,2203.032,4606.34,4606.34,4606.34,3705.09937,2803.859,1902.61853,4606.34,38.42848,20.5113544,16.82867,2.169236,100.137817,46.7972336,14.7939034,16.81887,36,9.162491
10/10/2022 20:42:33,80.78432,54.11765,60,60,30.19608,30.19608,60,0.840000033,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,39,29,8.5,23,28,-12,1893.40808,0.78125,5.46875,0.78125,0,0,0,0,1.5625,1.07421875,49,43,44,45,44,48,44,43,50,4606.3374,4606.3374,4005.511,4606.3374,4005.511,4606.3374,4606.3374,4305.92432,38.2388535,20.303112,16.8403664,2.16492772,100.137772,46.7924423,14.7923889,16.820385,36,9.162491
10/10/2022 20:42:38,80.78432,54.11765,60,60,30.19608,30.19608,60,0.992000043,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,39,29,9,23,28,-12,1904.09021,1.57489777,3.91864777,0.78125,0.806450844,0.793647766,0,0,2.34375,1.2773335,45,43,44,43,44,44,55,44,55,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4005.5166,39.29465,21.3756428,16.81412,2.18060136,100.137917,46.7924156,14.7923813,16.8203926,36,9.162491
10/10/2022 20:42:43,80.78432,54.11765,60,60,30.19608,30.19608,60,1.176,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,9,23,28,-12,1906.77966,0,6.153846,1.53846145,1.5504837,0,0,0,2.31971145,1.44531727,44,43,44,43,44,44,44,44,49,4606.34033,4606.34033,801.102661,801.102661,4606.34033,4606.34033,4606.34033,4606.34033,39.4703979,21.5217857,16.8584518,2.20549321,100.137833,46.79145,14.7920761,16.8206978,36,9.162491
10/10/2022 20:42:48,80.78432,54.11765,60,60,30.19608,30.19608,60,0.856000066,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,8.5,23,28,-12,1901.40845,0,5.46875,1.5625,1.5625,0,0,0,0,1.07421875,44,43,44,44,43,43,44,43,51,2503.44458,4606.338,4606.338,801.1023,801.1023,801.1023,801.1023,4606.338,39.0011444,21.11626,16.8016014,2.177184,100.137787,46.7895355,14.79147,16.8213043,36,9.162491
10/10/2022 20:42:53,80.78432,54.11765,60,60,30.19608,30.19608,60,0.864,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,8.5,23,28,-12,1898.73413,0.78125,5.46875,2.34375,0.78125,1.5625,0,0.78125,1.5625,1.66015625,44,51,44,45,44,43,44,43,51,4606.342,4606.342,4305.928,4606.342,4606.342,4606.342,4606.342,4606.342,38.54436,20.5516777,16.858469,2.17306972,100.137863,46.7880821,14.7910118,16.8217621,36,9.162491
10/10/2022 20:42:58,80.78432,54.11765,60,60,30.19608,30.19608,60,1.03200006,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,8.5,23,28,-12,1888.11194,1.53846145,2.34375,0,0.7692337,0.7692337,0,0,3.125,1.0682106,45,46,45,44,45,44,44,44,50,4606.342,801.1029,801.1029,801.1029,4606.342,4606.342,4606.342,4606.342,37.9868851,20.09109,16.80889,2.15667844,100.137863,46.792984,14.7925606,16.8202133,36,9.162491
10/10/2022 20:43:03,80.78432,54.11765,60,60,30.19608,30.19608,60,0.808,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,8.5,23,28,-12,1893.40808,0,7.03125,0.78125,0,0,1.53846145,0.7692337,1.5625,1.46033764,44,43,44,43,44,44,44,43,51,4005.51318,3104.27271,4606.34033,4606.34033,801.102661,801.102661,801.102661,801.102661,38.70441,20.79839,16.7908535,2.19261718,100.137833,46.7944565,14.793026,16.8197479,36,9.162498
10/10/2022 20:43:08,80.78432,54.11765,60,60,30.19608,30.19608,60,0.816000044,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,8.5,23,28,-12,1890.75635,0,4.6875,1.5625,0,0.78125,0,0,5.46875,1.5625,43,44,43,44,44,44,44,43,50,4606.341,4305.92725,4305.92725,4606.341,4606.341,4606.341,3705.10034,801.1028,37.84223,19.9699783,16.7750263,2.18251967,100.137848,46.79604,14.7935257,16.8192482,36,9.162498
10/10/2022 20:43:13,80.78432,54.11765,60,60,30.19608,30.19608,60,0.816000044,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,39,29,8.5,22,28,-12,1893.40808,0,5.555558,0.78125,0.7692337,0,0,0,3.125,1.27887726,43,43,43,43,44,44,44,45,49,4606.342,4606.342,4606.342,4606.342,4005.51465,4606.342,801.1029,2002.75732,38.09207,20.3382816,16.6525517,2.15437174,100.137863,46.79704,14.7938423,16.8189316,36,9.162498
10/10/2022 20:43:18,80.78432,54.11765,60,60,30.19608,30.19608,60,0.856000066,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,9,23,28,-12,1893.40808,0,7.14285374,2.34375,0.78125,0,0.78125,0.78125,1.5625,1.67410374,44,49,49,48,44,44,44,43,50,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,38.97689,21.0556259,16.8515224,2.183827,100.137863,46.7459145,14.7776794,16.8350945,36,9.162498
10/10/2022 20:43:23,80.78432,54.11765,60,60,30.19608,30.19608,60,1.0480001,1.672,3.47200012,3.37600017,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,9,23,28,-12,1906.77966,0,4.615384,1.58730149,0,0.78125,0,0,3.90625,1.36127472,45,44,53,45,45,44,45,44,54,4606.34,4606.34,3705.09937,2803.859,2203.032,3004.13452,4205.78857,4205.78857,38.79272,20.83593,16.8593369,2.175831,100.137817,46.7588,14.7817535,16.83102,36,9.162498
10/10/2022 20:43:28,80.78432,54.11765,60,60,30.19608,30.19608,60,0.944000065,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,9,23,28,-13,1906.77966,0,4.6875,1.5625,1.5504837,0,0,2.34375,0,1.26802921,44,44,44,44,46,44,44,42,51,4606.34473,801.1034,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4305.93066,38.2342758,20.3293362,16.82786,2.18024015,100.137924,46.7580261,14.7815094,16.8312645,36,9.162498
10/10/2022 20:43:33,80.78432,54.11765,60,60,30.19608,30.19608,60,0.856000066,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,8.5,23,28,-12,1906.77966,0,3.125,1.5625,0.78125,0,0,0,3.90625,1.171875,44,43,44,43,44,44,44,44,50,801.1028,801.1028,4606.341,4606.341,4606.341,4606.341,3705.10034,4606.341,39.778,21.9193764,16.7819233,2.19343543,100.137848,46.75349,14.7800751,16.8326988,36,9.163208
10/10/2022 20:43:38,80.78432,54.11765,60,60,30.19608,30.19608,60,0.968000054,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,39,29,8.5,23,28,-12,1904.09021,0,4.699898,0,0.7692337,1.5625,0.78125,0,0.78125,1.07426643,44,43,44,43,44,44,45,43,51,4005.514,4606.341,4606.341,801.1028,801.1028,801.1028,1602.20557,2002.757,39.5283356,21.6114464,16.8217583,2.19697976,100.137848,46.7658577,14.7839851,16.8287888,36,9.163208
10/10/2022 20:43:43,82.7451,56.47059,60,60,30.19608,30.19608,60,1.144,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51,39,29,8.5,23,28,-12,1890.75635,0,5.46875,3.90625,0.78125,1.5625,0.78125,8.730162,0.78125,2.751428,47,45,46,45,46,45,47,45,50,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,50.1109657,32.3056374,16.6587181,2.34171343,100.137863,46.8702126,14.8169746,16.7958,36,9.163208
10/10/2022 20:43:48,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.92,1.672,3.456,3.37600017,0.992000043,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,8.5,23,28,-12,1925.82031,1.53846145,4.71230125,0.78125,0,0.78125,0.78125,0,2.34375,1.36728287,45,43,44,44,45,45,45,44,50,801.102661,1201.654,4606.34033,4606.34033,801.102661,801.102661,801.102661,1201.654,39.7424545,21.7483082,16.8774033,2.19449234,100.137833,46.8179626,14.800457,16.8123169,36,9.163208
10/10/2022 20:43:53,81.9607849,55.294117,60,60,30.19608,30.19608,60,1.056,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,9,23,28,-12,1923.0769,0,3.125,1.5625,0.78125,0,0,0,1.5625,0.87890625,43,44,49,50,44,45,53,43,53,4606.34033,4005.51318,4606.34033,4305.927,4606.34033,4606.34033,801.102661,801.102661,38.9245033,20.8982658,16.9185467,2.16692138,100.137833,46.81099,14.7982521,16.8145218,36,9.163208
10/10/2022 20:43:58,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.960000038,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,9,23,28,-12,1925.82031,1.5625,6.25,0.78125,0.78125,0,0,0,1.5625,1.3671875,46,51,46,44,46,44,45,43,51,4606.342,4606.342,4005.5144,3104.27368,4606.342,4606.342,4606.342,4606.342,39.645874,21.7451515,16.844202,2.17879248,100.137863,46.74682,14.7779655,16.8348083,36,9.163208
10/10/2022 20:44:03,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.856000066,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51.5,39,29,8.5,23,28,-12,1928.57141,1.57489777,1.5625,0.793647766,0.78125,0,7.936507,0,3.90625,2.06938386,46,44,47,48,47,52,51,48,54,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,44.1762733,26.1029243,16.95429,2.22824,100.137871,46.75776,14.7814255,16.8313484,36,9.163208
10/10/2022 20:44:08,82.7451,56.47059,60,60,30.19608,30.19608,60,1.072,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51.5,39,29,8.5,22,28,-12,1988.218,1.58770084,4.6875,4.71230125,3.125,0,0.78125,0,0,1.86171532,45,44,45,45,46,44,45,44,51,4305.92725,3404.68652,4606.341,4606.341,4606.341,4606.341,4005.51367,4606.341,39.5038033,21.5065536,16.9019928,2.18397665,100.13784,46.5203323,14.7063675,16.9064064,36,9.163208
10/10/2022 20:44:13,81.9607849,55.294117,60,60,30.19608,30.19608,60,1.04000008,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51,39,29,9,23,28,-12,1925.82031,1.53846145,4.615384,2.30768919,0.7692337,0,0,0.78125,0,1.25150681,44,43,45,45,45,45,46,44,51,4606.34033,4305.927,3104.273,4606.34033,4606.34033,4606.34033,4606.34033,4005.51343,40.6321144,22.6708221,16.8493862,2.19489527,100.137833,46.5158539,14.7049522,16.9078217,36,9.163208
10/10/2022 20:44:18,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.808,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,8.5,23,28,-12,1936.87231,0.78125,5.46875,2.34375,0.78125,0,0.78125,0,0.78125,1.3671875,44,44,44,44,44,44,44,44,51,4606.341,4305.92725,3404.68652,4606.341,4606.341,801.1027,801.1027,801.1027,38.48039,20.5613689,16.8454132,2.1792326,100.13784,46.5117645,14.7036591,16.9091148,36,9.163208
10/10/2022 20:44:23,81.9607849,55.294117,60,60,30.19608,30.19608,60,1.192,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,50.5,39,29,9,23,28,-12,1934.09741,1.5625,4.6875,0,1.58770084,0.78125,0,0,1.5625,1.27267838,45,44,44,44,44,45,45,44,51,801.1027,801.1027,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,39.8262749,21.821043,16.8801517,2.20037723,100.13784,46.4853745,14.6953163,16.9174576,36,9.163208
10/10/2022 20:44:28,81.9607849,55.294117,60,60,30.19608,30.19608,60,1.15200007,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51,39,29,9,23,28,-12,1934.09741,2.34375,1.57489777,0.78125,0.78125,0.78125,0.78125,0.78125,1.5625,1.17342472,45,44,45,44,45,44,45,44,52,4005.5144,3104.27368,2203.033,4606.342,4606.342,4606.342,3705.10083,2803.86,39.1161,21.1833744,16.8509483,2.181794,100.137863,46.4954872,14.698513,16.91426,36,9.163208
10/10/2022 20:44:33,81.9607849,55.294117,60,60,30.19608,30.19608,60,1,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,9,23,28,-12,1934.09741,0.78125,2.34375,0,0,3.125,0.78125,0.78125,1.5625,1.171875,45,45,49,52,45,45,53,44,53,4606.341,4005.514,3104.27319,2203.03271,4606.341,4606.341,4606.341,4606.341,38.38342,20.457634,16.8672638,2.16434956,100.137848,46.48359,14.6947517,16.9180222,36,9.163208
10/10/2022 20:44:38,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.832,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,30,8.5,23,28,-12,1920.34143,0,4.6875,0.78125,0.78125,0.78125,0,0,1.5625,1.07421875,44,43,44,44,43,44,48,43,50,4606.34229,4606.34229,4606.34229,4606.34229,801.103,4606.34229,4606.34229,4606.34229,38.44227,20.4512482,16.8703537,2.18249464,100.137878,46.4824181,14.6943817,16.9183922,36,9.163208
10/10/2022 20:44:44,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.808,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,9,23,28,-12,1939.65515,0.7692337,3.8461566,0.793647766,0.78125,2.30768919,0,0.7692337,4.6875,1.74434185,45,45,45,44,45,44,45,53,53,4606.34033,4606.34033,4606.34033,801.102661,801.102661,801.102661,4606.34033,4606.34033,40.25493,22.2952023,16.8564472,2.21120477,100.137833,46.482708,14.6944733,16.9183,36,9.163208
10/10/2022 20:44:49,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.928000033,1.672,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,9,23,28,-12,1925.82031,0.793647766,2.38095522,3.174603,2.38095522,0,0,0,0,1.09126568,44,43,45,44,45,44,44,44,51,801.103,801.103,801.103,801.103,4606.34229,4606.34229,4606.34229,4305.92871,38.418396,20.5655613,16.7656288,2.1697998,100.137878,46.47998,14.6936111,16.9191628,36,9.163208
10/10/2022 20:44:54,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.944000065,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,8.5,23,28,-12,1923.0769,1.5625,4.6875,0.78125,0.7692337,2.34375,0,0,0.78125,1.36568546,44,43,44,44,44,44,44,44,51,4305.927,3404.68628,2503.4458,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,39.2195358,21.273756,16.826746,2.182768,100.137833,46.4764938,14.6925087,16.9202652,36,9.163208
10/10/2022 20:44:59,81.9607849,55.294117,60,60,30.19608,30.19608,60,1.184,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,39,29,8.5,23,28,-12,1923.0769,1.58730149,3.90625,1.5625,1.58730149,0,0,0,0.78125,1.17807388,44,43,44,44,44,44,45,44,50,4005.51343,4606.34033,4606.34033,4606.34033,4606.34033,4305.92725,4005.51343,4606.34033,38.74581,20.8371086,16.8317413,2.19702458,100.13784,46.477108,14.6927032,16.92007,36,9.163208
10/10/2022 20:45:04,81.9607849,55.294117,60,60,30.19608,30.19608,60,1.192,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51,39,30,9,23,28,-12,1923.0769,0,4.6875,2.34375,0.78125,0,0.78125,1.5625,0,1.26953125,44,43,50,44,45,44,45,51,51,4606.34473,4606.34473,4305.93066,3404.68945,2503.44824,1602.20679,4606.34473,4606.34473,37.99811,20.0471439,16.862051,2.17441869,100.137924,46.475647,14.6922417,16.9205322,36,9.163223
10/10/2022 20:45:09,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.968000054,1.672,3.47200012,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51,39,30,9,23,28,-12,1920.34143,0.7692337,6.153846,1.53846145,2.28438377,2.30768919,0,0.7692337,0,1.72785521,45,46,45,45,46,46,46,46,52,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4305.92773,3404.687,4606.34131,44.9077759,26.9742851,16.821331,2.26311,100.137856,46.4915428,14.6972656,16.9155083,36,9.163223
10/10/2022 20:45:14,81.9607849,55.294117,60,60,30.19608,30.19608,60,0.808,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51.5,39,30,9,23,28,-12,1923.0769,2.34375,5.46875,3.90625,3.90625,0.78125,0,3.03030014,0.78125,2.527225,47,45,48,46,45,46,46,45,51,2002.75635,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,52.8628235,34.81459,16.8685818,2.377998,100.137817,46.5492,14.7154922,16.8972816,36,9.163223
