,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Memory","GPU Fan","Temperature","Used Space","Used Space"
10/23/2022 20:44:00,97.6470642,72.54902,68.62745,68.62745,30.19608,30.19608,68.62745,1.24,1.672,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,69.5,54,38,8.5,22,28,-12,2288.1355,0,12.5,0.78125,0,0.78125,5.46875,2.34375,0,2.734375,64,63,63,63,62,63,63,62,64,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,44.84812,43.8145332,0,1.24858212,100.137848,52.8400536,16.840435,15.0301514,56,56,6,0,36,894,0.70600003,6,1,0,42,14.2512665,69.5827
10/23/2022 20:44:05,100,78.0392151,68.62745,68.62745,30.19608,30.19608,68.62745,1.2240001,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,70.5,54,38,8.5,23,28,-12,2242.525,3.125,21.875,4.6875,6.213939,0.78125,4.6875,1.5625,14.6394253,7.196516,62,61,62,62,61,62,61,61,63,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,52.491,51.3322868,0,1.53097439,100.137848,52.4838,16.7268944,15.143692,56,56,6,0,21,682,0.718000054,3,2,0,42,14.2512665,69.5827
10/23/2022 20:44:11,100,100,68.62745,68.62745,30.19608,30.19608,68.62745,1.064,1.672,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,74,54,38,9,22,28,-12,2755.102,1.5625,8.59375,2.34375,0.78125,7.03125,4.6875,2.34375,1.5625,3.61328125,65,64,65,65,65,64,64,64,65,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,50.84805,49.7723236,0,1.31759715,100.13784,53.4542,17.0361671,14.8344193,56,57,6,0,32,1088,0.70600003,4,0,0,42,14.2513123,69.58275
10/23/2022 20:44:15,96.07843,78.82353,68.62745,68.62745,30.19608,30.19608,68.62745,1.23200011,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,68,54,38,8.5,23,28,-12,2673.26733,0,7.03125,1.5625,0,0.78125,4.6875,0.78125,0.78125,1.953125,65,61,62,62,60,61,61,59,66,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,35.1824226,34.2143021,0,1.01021278,100.137848,53.43817,17.03106,14.8395271,56,57,6,0,53,620,0.70600003,9,3,0,42,14.2513123,69.58275
10/23/2022 20:44:20,96.47059,71.37255,68.62745,68.62745,30.19608,30.19608,68.62745,1.2240001,1.672,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,70,54,38,8.5,23,28,-12,2227.72266,2.36855149,9.523809,5.555558,3.14980149,3.16220522,3.174603,1.5625,0,3.56212854,64,63,78,62,62,63,62,61,78,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,47.4829254,46.4510269,0,1.3537693,100.137848,53.49996,17.05075,14.8198357,57,57,6,0,28,1206,0.70600003,3,0,0,42,14.2513123,69.58275
10/23/2022 20:44:25,94.1176453,69.01961,68.62745,68.62745,30.19608,30.19608,68.62745,1.24,1.664,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,66.5,54,38,8.5,22,28,-12,2257.52515,0,6.25,1.5625,0,1.5625,5.46875,0,0,1.85546875,63,71,62,61,61,61,61,60,71,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,35.5631561,34.6116829,0,1.01413167,100.137848,53.4646721,17.039505,14.8310814,57,57,6,0,17,736,0.718000054,1,1,0,42,14.2513123,69.58275
10/23/2022 20:44:30,94.90196,72.94118,68.62745,68.62745,30.19608,30.19608,68.62745,1.128,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,68.5,54,38,9,23,28,-12,2299.82959,5.46875,3.174603,2.34375,0,0.78125,5.46875,0.78125,0.78125,2.349949,63,62,62,62,62,63,62,61,63,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,40.039917,38.96926,0,1.11287546,100.137833,53.5091,17.0536652,14.8169212,57,57,6,0,13,900,0.70600003,1,1,0,42,14.2513123,69.58275
10/23/2022 20:44:35,93.7254944,69.01961,68.62745,68.62745,30.19608,30.19608,68.62745,1.128,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,65,54,38,8.5,23,28,-12,2257.52515,0,7.03125,7.03125,0.78125,0,1.58730149,0.78125,0.78125,2.24919319,62,64,61,63,61,72,71,61,73,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,37.58943,36.57113,0,1.11951792,100.137825,53.51383,17.055172,14.8154144,57,58,6,0,30,1104,0.718000054,5,1,0,42,14.2513123,69.58275
10/23/2022 20:44:41,92.94118,67.45098,68.62745,68.62745,30.19608,30.19608,68.62745,1.1680001,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,63,54,38,8,23,28,-12,2268.90747,0,7.8125,1.5625,0.78125,3.125,0,0,1.5625,1.85546875,61,61,62,61,60,61,60,59,62,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,34.4481277,33.43444,0,1.00177467,100.137833,53.48713,17.0466614,14.823925,57,58,6,0,9,718,0.718000054,0,1,0,42,14.251358,69.58275
10/23/2022 20:44:45,92.94118,67.45098,68.62745,68.62745,30.19608,30.19608,68.62745,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,63,54,38,8.5,23,28,-12,2246.25635,0,3.90625,0.78125,0.78125,0,0.78125,0,0,0.78125,61,71,60,59,60,60,61,60,72,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,34.441288,33.4465981,0,1.00792456,100.13784,53.51686,17.0561371,14.8144493,57,58,6,0,65,1088,0.70600003,8,1,0,42,14.251358,69.58275
10/23/2022 20:44:50,92.94118,67.45098,68.62745,68.62745,30.19608,30.19608,68.62745,1.008,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62.5,54,38,8.5,23,28,-12,2224.05273,7.03125,3.125,0,1.5625,0,0.78125,0,0,1.5625,61,60,60,59,59,75,60,59,75,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,34.4538651,33.4253654,0,1.09004819,100.137848,53.4849,17.0459518,14.8246346,58,58,6,0,21,916,0.70600003,1,0,0,42,14.251358,69.58275
10/23/2022 20:44:55,93.7254944,68.62745,68.62745,68.62745,30.19608,30.19608,68.62745,1.15200007,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62.5,54,38,8.5,23,28,-12,2216.74878,0.78125,6.25,0.78125,2.34375,0.78125,4.71230125,0.793647766,0.78125,2.15308666,61,73,62,61,60,62,60,60,73,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,39.3077927,38.3134651,0,1.10335517,100.137848,53.5092354,17.0537071,14.8168793,58,59,6,0,36,1094,0.70600003,3,0,0,42,14.251358,69.58275
10/23/2022 20:45:00,92.54902,67.05882,68.62745,68.62745,30.19608,30.19608,68.62745,1.08,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,60.5,54,38,8.5,23,28,-12,2220.39478,0,2.34375,0.7692337,0,0.78125,0.78125,1.5625,0.78125,0.8774042,60,60,60,60,59,60,59,58,61,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,33.13793,32.12886,0,0.9992091,100.13784,53.56744,17.072258,14.7983284,58,58,6,0,18,946,0.70600003,2,1,0,42,14.251358,69.58275
10/23/2022 20:45:05,93.7254944,68.62745,68.62745,68.62745,30.19608,30.19608,68.62745,1.008,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,61,54,38,8,23,28,-12,2253.75635,0.78125,3.90625,6.25,0,0,0,0,0,1.3671875,59,59,63,61,60,61,60,59,63,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,34.9263268,33.939724,0,1.10739875,100.13784,53.49802,17.0501328,14.8204536,58,58,6,0,41,684,0.718000054,7,1,0,42,14.251358,69.58275
10/23/2022 20:45:11,95.68628,71.76471,68.62745,68.62745,30.19608,30.19608,68.62745,1.0480001,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,63.5,54,38,8.5,23,28,-12,2292.02026,2.34375,6.25,1.5625,10.9375,0,0,0,0,2.63671875,61,65,61,60,62,61,61,59,65,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,40.6718826,39.627243,0,1.0978986,100.137833,53.4118042,17.0226555,14.8479309,58,59,6,0,21,1016,0.70600003,3,0,0,42,14.25119,69.58273
10/23/2022 20:45:15,91.76471,66.27451,68.62745,68.62745,30.19608,30.19608,68.62745,1.136,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,60.5,54,38,8.5,23,28,-12,2250,0,2.34375,0,0.78125,0,0.78125,0,0,0.48828125,59,59,60,59,59,59,59,60,60,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,30.0994682,29.1075363,0,0.9051766,100.137833,53.07714,16.9159966,14.95459,58,59,6,0,60,1104,0.70600003,9,1,0,42,14.25119,69.58273
10/23/2022 20:45:20,92.94118,67.84314,68.62745,68.62745,30.19608,30.19608,68.62745,1.1680001,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,60.5,54,38,8.5,23,28,-12,2242.525,0,5.384612,3.076923,1.53846145,0,0,0.78125,0,1.347655,59,59,60,58,59,59,59,59,60,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,34.1906281,33.1749725,0,1.0776819,100.137848,52.900547,16.8597145,15.0108719,58,59,6,0,17,752,0.718000054,2,1,0,42,14.25119,69.58273
10/23/2022 20:45:25,100,100,68.62745,68.62745,30.19608,30.19608,68.62745,1.24,1.664,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,74.5,54,38,8.5,22,28,-12,2716.29785,6.25,10.9375,5.46875,3.125,1.5625,2.34375,1.5625,1.5625,4.1015625,68,66,67,66,66,69,76,67,76,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,64.48513,63.3149147,0,1.65208,100.137833,52.73648,16.8074265,15.06316,58,59,6,0,31,960,0.70600003,2,2,0,42,14.25119,69.58273
10/23/2022 20:45:30,100,100,68.62745,68.62745,30.19608,30.19608,68.62745,1.15200007,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,75.5,55,38,8.5,23,28,-12,3110.599,3.96825075,14.84375,6.299603,2.34375,3.14980149,2.34375,2.34375,3.91864777,4.901409,66,65,66,66,66,65,65,64,66,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,61.89179,60.6889725,0,1.57354391,100.13784,52.47226,16.723217,15.1473694,59,59,6,0,16,904,0.70600003,0,1,0,42,14.25119,69.58273
10/23/2022 20:45:35,95.68628,83.92157,68.62745,68.62745,30.19608,30.19608,68.62745,1.16000009,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62.5,55,38,8.5,23,28,-12,2896.99561,0.78125,7.03125,0.78125,0.78125,0,3.90625,0,0,1.66015625,61,61,61,60,60,62,63,61,63,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,34.0648727,33.026886,0,1.059382,100.13784,52.5118675,16.73584,15.1347466,59,59,6,0,8,878,0.70600003,0,1,0,42,14.25119,69.58273
10/23/2022 20:45:41,96.47059,73.7254944,68.62745,68.62745,30.19608,30.19608,68.62745,1.008,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,64,55,38,8,23,28,-12,2265.10059,1.5625,7.8125,0.78125,0,0.78125,0,0.78125,0.78125,1.5625,61,61,61,60,60,61,61,60,61,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,36.34996,35.34392,0,1.05496275,100.137856,52.3245354,16.676136,15.19445,58,59,6,2341,36,640,0.70600003,5,2,40,42,14.2512283,69.58269
10/23/2022 20:45:45,94.90196,69.8039246,68.62745,68.62745,30.19608,30.19608,68.62745,1.056,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62.5,55,38,8,23,28,-12,2265.10059,0,6.25,0,0,0,0.78125,0,0,0.87890625,61,60,61,60,60,61,61,60,61,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,33.7184372,32.72125,0,0.989712954,100.137833,52.157,16.6227417,15.2478447,57,58,6,2466,26,1086,0.70600003,3,0,42,42,14.2512283,69.58269
10/23/2022 20:45:50,100,92.54902,68.62745,68.62745,30.19608,30.19608,68.62745,1.256,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,77,54,38,9,22,28,-12,2481.61768,3.125,13.28125,15.625,27.34375,1.5625,7.8125,1.5625,1.5625,8.984375,67,65,66,66,66,80,65,68,80,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,59.9612732,58.9327621,0,1.42970169,100.137856,52.7414742,16.8090172,15.0615692,57,57,6,2526,15,890,0.70600003,0,1,43,42,14.2512283,69.58269
10/23/2022 20:45:55,93.7254944,79.60784,68.62745,68.62745,30.19608,30.19608,68.62745,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62,55,38,8.5,23,28,-12,2915.76685,0.78125,0,0.78125,0,0,0,0,0,0.1953125,61,61,61,61,60,61,61,59,61,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,29.9684086,28.9843445,0,0.888103068,100.137863,52.94762,16.8747177,14.9958687,56,56,6,2289,26,928,0.70600003,3,1,39,42,14.2512283,69.58269
10/23/2022 20:46:00,95.68628,72.15686,68.62745,68.62745,30.19608,30.19608,68.62745,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,64.5,55,38,8.5,23,28,-12,2331.6062,3.90625,2.34375,2.34375,0.78125,0.78125,0.78125,0,0,1.3671875,63,61,63,61,61,62,62,60,65,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,36.79386,35.7848358,0,1.057739,100.137825,53.0593567,16.9103279,14.9602585,55,56,6,2283,17,824,0.70600003,1,1,39,42,14.2512283,69.58269
10/23/2022 20:46:05,94.90196,69.8039246,68.62745,68.62745,30.19608,30.19608,68.62745,1.21600008,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62.5,55,38,8,23,28,-12,2307.69238,0.78125,5.46875,3.90625,0,0,0,0,0,1.26953125,61,61,62,60,61,61,61,59,62,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,33.48189,32.4568367,0,1.05661,100.137856,53.04214,16.9048424,14.965744,55,55,6,2279,26,1128,0.70600003,3,1,39,42,14.2512283,69.58269
10/23/2022 20:46:11,94.5098,69.4117661,68.62745,68.62745,30.19608,30.19608,68.62745,1.088,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,62.5,55,38,8.5,23,28,-12,2486.18774,0.78125,3.90625,0.78125,0.78125,0,0,0,0.78125,0.87890625,61,64,61,60,60,61,61,60,64,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,31.4182434,30.42838,0,0.93267107,100.137848,53.09292,16.9210243,14.9495621,54,54,6,2279,9,894,0.70600003,1,2,39,42,14.2512665,69.58274
10/23/2022 20:46:15,95.68628,71.37255,68.62745,68.62745,30.19608,30.19608,68.62745,1.088,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,64,54,38,8.5,23,28,-12,2276.55981,2.34375,5.46875,0,0.78125,0,0,0,0.78125,1.171875,61,61,61,60,61,61,61,61,61,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,34.88628,33.91668,0,0.995843,100.137871,53.03695,16.9031868,14.9674,54,54,6,2278,33,868,0.70600003,4,2,39,42,14.2512665,69.58274
10/23/2022 20:46:20,97.6470642,80,68.62745,68.62745,30.19608,30.19608,68.62745,1.2,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,66.5,54,38,8.5,22,28,-12,2307.69238,1.5625,7.8125,7.043648,0.78125,0.78125,0,2.34375,0.793647766,2.63981819,64,73,73,73,73,73,70,64,70,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,42.2576828,41.2573662,0,1.26288712,100.137848,52.9432526,16.8733253,14.997261,53,53,6,2280,29,1090,0.70600003,4,1,39,42,14.2512665,69.58274
10/23/2022 20:46:25,92.94118,68.2353,68.62745,68.62745,30.19608,30.19608,68.62745,1.056,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,61.5,55,38,8,23,28,-12,2380.95239,0,1.5625,0,0,0.78125,0,0.78125,0,0.390625,60,60,61,59,60,60,61,59,61,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,29.54927,28.5829525,0,0.898082554,100.137848,52.3735237,16.69175,15.1788368,53,53,6,2280,62,820,0.70600003,9,2,39,42,14.2512665,69.58274
10/23/2022 20:46:30,95.68628,71.37255,68.62745,68.62745,30.19608,30.19608,68.62745,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,65,54,38,8,23,28,-12,2327.58618,0,8.59375,0.78125,0.78125,0,0,0,0.78125,1.3671875,61,60,61,59,61,61,61,59,61,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,34.2494774,33.2605438,0,0.9928594,100.137856,52.2919426,16.6657486,15.2048378,52,52,5,2281,65,692,0.70600003,7,4,39,42,14.2512665,69.58274
10/23/2022 20:46:35,100,91.76471,68.62745,68.62745,30.19608,30.19608,68.62745,1.24,1.672,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,71.5,54,38,8.5,22,28,-12,2415.02686,0,21.09375,7.8125,0.78125,0.78125,0,0,0.78125,3.90625,64,63,64,62,62,63,62,61,64,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,47.10871,46.0238876,0,1.36720908,100.137863,52.3580132,16.6868057,15.1837807,52,52,5,2283,21,868,0.70600003,1,1,39,42,14.2512665,69.58274
10/23/2022 20:46:41,100,89.01961,68.62745,68.62745,30.19608,30.19608,68.62745,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,75.5,54,38,8.5,22,28,-12,2854.12256,2.34375,25.78125,3.125,1.57489777,18.75,3.8461566,4.6875,0.78125,7.611227,64,78,65,71,66,64,65,63,75,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,55.0388527,54.02866,0,1.28488243,100.13784,52.6643448,16.7844353,15.0861511,52,52,6,2284,9,748,0.718000054,1,1,39,42,14.2514191,69.58275
10/23/2022 20:46:45,95.68628,90.19608,68.62745,68.62745,30.19608,30.19608,68.62745,1.16000009,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,66.5,55,38,8.5,23,28,-12,3068.182,3.125,6.25,0,1.5625,1.5625,0,0,0,1.5625,63,62,62,63,62,63,62,61,63,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,33.8279648,32.85656,0,0.9728048,100.137856,52.99271,16.8890877,14.9814987,51,51,6,2285,39,926,0.70600003,6,2,39,42,14.2514191,69.58275
